Year,Motivation,Laureate ID,Laureate Type,Full Name,Birth Country,Birth Year,Age,Sex,Organization Name,Chemistry,Economics,Literature,Medicine,Peace,Physics,Share 1/1,Share 1/2,Share 1/3,Share 1/4
1966,"""for his profoundly characteristic narrative art with motifs from the life of the Jewish people""",639,0,Shmuel Yosef Agnon,Austria-Hungary (Ukraine),1888.0,78.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1966,"""for her outstanding lyrical and dramatic writing, which interprets Israel's destiny with touching strength"" ",640,0,Nelly Sachs,Germany,1891.0,75.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1966,"""for his discovery of tumour-inducing viruses""",383,0,Peyton Rous,United States of America,1879.0,87.0,0.0,Rockefeller University,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1966,"""for his discoveries concerning hormonal treatment of prostatic cancer""",384,0,Charles Brenton Huggins,Canada,1901.0,65.0,0.0,"University of Chicago, Ben May Laboratory for Cancer Research",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1966,"""for the discovery and development of optical methods for studying Hertzian resonances in atoms""",87,0,Alfred Kastler,Germany (France),1902.0,64.0,0.0,École Normale Supérieure,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1967,"""for their studies of extremely fast chemical reactions, effected by disturbing the equilibrium by means of very short pulses of energy""",233,0,Manfred Eigen,Germany,1927.0,40.0,0.0,Max-Planck-Institut für Physikalische Chemie,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1967,"""for their studies of extremely fast chemical reactions, effected by disturbing the equilibrium by means of very short pulses of energy""",234,0,Ronald George Wreyford Norrish,United Kingdom,1897.0,70.0,0.0,Institute of Physical Chemistry,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1967,"""for their studies of extremely fast chemical reactions, effected by disturbing the equilibrium by means of very short pulses of energy""",235,0,George Porter,United Kingdom,1920.0,47.0,0.0,Royal Institution of Great Britain,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1967,"""for his vivid literary achievement, deep-rooted in the national traits and traditions of Indian peoples of Latin America""",641,0,Miguel Angel Asturias,Guatemala,1899.0,68.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1967,"""for their discoveries concerning the primary physiological and chemical visual processes in the eye""",385,0,Ragnar Granit,Russian Empire (Finland),1900.0,67.0,0.0,Karolinska Institutet,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1967,"""for their discoveries concerning the primary physiological and chemical visual processes in the eye""",386,0,Haldan Keffer Hartline,United States of America,1903.0,64.0,0.0,Rockefeller University,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1967,"""for their discoveries concerning the primary physiological and chemical visual processes in the eye""",387,0,George Wald,United States of America,1906.0,61.0,0.0,Harvard University,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1967,"""for his contributions to the theory of nuclear reactions, especially his discoveries concerning the energy production in stars""",88,0,Hans Albrecht Bethe,Germany (France),1906.0,61.0,0.0,Cornell University,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1968,"""for the discovery of the reciprocal relations bearing his name, which are fundamental for the thermodynamics of irreversible processes""",236,0,Lars Onsager,Norway,1903.0,65.0,0.0,Yale University,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1968,"""for his narrative mastery, which with great sensibility expresses the essence of the Japanese mind""",642,0,Yasunari Kawabata,Japan,1899.0,69.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1968,"""for their interpretation of the genetic code and its function in protein synthesis""",388,0,Robert W. Holley,United States of America,1922.0,46.0,0.0,Cornell University,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1968,"""for their interpretation of the genetic code and its function in protein synthesis""",389,0,Har Gobind Khorana,India,1922.0,46.0,0.0,University of Wisconsin,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1968,"""for their interpretation of the genetic code and its function in protein synthesis""",390,0,Marshall W. Nirenberg,United States of America,1927.0,41.0,0.0,National Institutes of Health,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1968,,526,0,René Cassin,France,1887.0,81.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1968,"""for his decisive contributions to elementary particle physics, in particular the discovery of a large number of resonance states, made possible through his development of the technique of using hydrogen bubble chamber and data analysis""",89,0,Luis Walter Alvarez,United States of America,1911.0,57.0,0.0,University of California,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1969,"""for their contributions to the development of the concept of conformation and its application in chemistry""",237,0,Derek H. R. Barton,United Kingdom,1918.0,51.0,0.0,Imperial College,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1969,"""for their contributions to the development of the concept of conformation and its application in chemistry""",238,0,Odd Hassel,Norway,1897.0,72.0,0.0,University of Oslo,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1969,"""for having developed and applied dynamic models for the analysis of economic processes""",677,0,Ragnar Frisch,Norway,1895.0,74.0,0.0,University of Oslo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1969,"""for having developed and applied dynamic models for the analysis of economic processes""",678,0,Jan Tinbergen,Netherlands,1903.0,66.0,0.0,The Netherlands School of Economics,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1969,"""for his writing, which - in new forms for the novel and drama - in the destitution of modern man acquires its elevation""",643,0,Samuel Beckett,Ireland,1906.0,63.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1969,"""for their discoveries concerning the replication mechanism and the genetic structure of viruses""",391,0,Max Delbrück,Germany,1906.0,63.0,0.0,California Institute of Technology (Caltech),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1969,"""for their discoveries concerning the replication mechanism and the genetic structure of viruses""",392,0,Alfred D. Hershey,United States of America,1908.0,61.0,0.0,Carnegie Institution of Washington,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1969,"""for their discoveries concerning the replication mechanism and the genetic structure of viruses""",393,0,Salvador E. Luria,Italy,1912.0,57.0,0.0,Massachusetts Institute of Technology (MIT),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1969,"""for his contributions and discoveries concerning the classification of elementary particles and their interactions""",90,0,Murray Gell-Mann,United States of America,1929.0,40.0,0.0,California Institute of Technology (Caltech),0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1970,"""for his discovery of sugar nucleotides and their role in the biosynthesis of carbohydrates""",239,0,Luis F. Leloir,France,1906.0,64.0,0.0,Institute for Biochemical Research,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1970,"""for the scientific work through which he has developed static and dynamic economic theory and actively contributed to raising the level of analysis in economic science""",679,0,Paul A. Samuelson,United States of America,1915.0,55.0,0.0,Massachusetts Institute of Technology (MIT),0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1970,"""for the ethical force with which he has pursued the indispensable traditions of Russian literature""",644,0,Aleksandr Isayevich Solzhenitsyn,Russia,1918.0,52.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1970,"""for their discoveries concerning the humoral transmittors in the nerve terminals and the mechanism for their storage, release and inactivation""",394,0,Sir Bernard Katz,Germany,1911.0,59.0,0.0,University College,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1970,"""for their discoveries concerning the humoral transmittors in the nerve terminals and the mechanism for their storage, release and inactivation""",395,0,Ulf von Euler,Sweden,1905.0,65.0,0.0,Karolinska Institutet,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1970,"""for their discoveries concerning the humoral transmittors in the nerve terminals and the mechanism for their storage, release and inactivation""",396,0,Julius Axelrod,United States of America,1912.0,58.0,0.0,National Institutes of Health,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1970,,528,0,Norman E. Borlaug,United States of America,1914.0,56.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1970,"""for fundamental work and discoveries in magnetohydro-dynamics with fruitful applications in different parts of plasma physics""",91,0,Hannes Olof Gösta Alfvén,Sweden,1908.0,62.0,0.0,Royal Institute of Technology,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1970,"""for fundamental work and discoveries concerning antiferromagnetism and ferrimagnetism which have led to important applications in solid state physics""",92,0,Louis Eugène Félix Néel,France,1904.0,66.0,0.0,University of Grenoble,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1971,"""for his contributions to the knowledge of electronic structure and geometry of molecules, particularly free radicals""",240,0,Gerhard Herzberg,Germany,1904.0,67.0,0.0,National Research Council of Canada,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1971,"""for his empirically founded interpretation of economic growth which has led to new and deepened insight into the economic and social structure and process of development""",680,0,Simon Kuznets,Russian Empire (Belarus),1901.0,70.0,0.0,Harvard University,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1971,"""for a poetry that with the action of an elemental force brings alive a continent's destiny and dreams""",645,0,Pablo Neruda,Chile,1904.0,67.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1971,"""for his discoveries concerning the mechanisms of the action of hormones""",397,0,"Earl W. Sutherland, Jr.",United States of America,1915.0,56.0,0.0,Vanderbilt University,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1971,,529,0,Willy Brandt,Germany,1913.0,58.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1971,"""for his invention and development of the holographic method""",93,0,Dennis Gabor,Hungary,1900.0,71.0,0.0,Imperial College,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1972,"""for his work on ribonuclease, especially concerning the connection between the amino acid sequence and the biologically active conformation""",241,0,Christian B. Anfinsen,United States of America,1916.0,56.0,0.0,National Institutes of Health,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1972,"""for their contribution to the understanding of the connection between chemical structure and catalytic activity of the active centre of the ribonuclease molecule""",242,0,Stanford Moore,United States of America,1913.0,59.0,0.0,Rockefeller University,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1972,"""for their contribution to the understanding of the connection between chemical structure and catalytic activity of the active centre of the ribonuclease molecule""",243,0,William H. Stein,United States of America,1911.0,61.0,0.0,Rockefeller University,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1972,"""for their pioneering contributions to general economic equilibrium theory and welfare theory""",681,0,John R. Hicks,United Kingdom,1904.0,68.0,0.0,All Souls College,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1972,"""for their pioneering contributions to general economic equilibrium theory and welfare theory""",682,0,Kenneth J. Arrow,United States of America,1921.0,51.0,0.0,Harvard University,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1972,"""for his writing which through its combination of a broad perspective on his time and a sensitive skill in characterization has contributed to a renewal of German literature""",647,0,Heinrich Böll,Germany,1917.0,55.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1972,"""for their discoveries concerning the chemical structure of antibodies""",398,0,Gerald M. Edelman,United States of America,1929.0,43.0,0.0,Rockefeller University,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1972,"""for their discoveries concerning the chemical structure of antibodies""",399,0,Rodney R. Porter,United Kingdom,1917.0,55.0,0.0,University of Oxford,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1972,"""for their jointly developed theory of superconductivity, usually called the BCS-theory""",95,0,Leon Neil Cooper,United States of America,1930.0,42.0,0.0,Brown University,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1972,"""for their jointly developed theory of superconductivity, usually called the BCS-theory""",96,0,John Robert Schrieffer,United States of America,1931.0,41.0,0.0,University of Pennsylvania,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1973,"""for their pioneering work, performed independently, on the chemistry of the organometallic, so called sandwich compounds""",244,0,Ernst Otto Fischer,Germany,1918.0,55.0,0.0,Technical University,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1973,"""for their pioneering work, performed independently, on the chemistry of the organometallic, so called sandwich compounds""",245,0,Geoffrey Wilkinson,United Kingdom,1921.0,52.0,0.0,Imperial College,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1973,"""for the development of the input-output method and for its application to important economic problems""",683,0,Wassily Leontief,Russia,1906.0,67.0,0.0,Harvard University,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1973,"""for an epic and psychological narrative art which has introduced a new continent into literature""",648,0,Patrick White,United Kingdom,1912.0,61.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1973,"""for their discoveries concerning organization and elicitation of individual and social behaviour patterns""",400,0,Karl von Frisch,Austria,1886.0,87.0,0.0,Zoologisches Institut der Universität München,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1973,"""for their discoveries concerning organization and elicitation of individual and social behaviour patterns""",401,0,Konrad Lorenz,Austria,1903.0,70.0,0.0,"Konrad-Lorenz-Institut der Österreichischen Akademie der Wissen­schaften, Forschungsstelle für Ethologie",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1973,"""for their discoveries concerning organization and elicitation of individual and social behaviour patterns""",402,0,Nikolaas Tinbergen,Netherlands,1907.0,66.0,0.0,University of Oxford,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1973,,530,0,Henry A. Kissinger,Germany,1923.0,50.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1973,"""for their experimental discoveries regarding tunneling phenomena in semiconductors and superconductors, respectively""",97,0,Leo Esaki,Japan,1925.0,48.0,0.0,IBM Thomas J. Watson Research Center,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1973,"""for their experimental discoveries regarding tunneling phenomena in semiconductors and superconductors, respectively""",98,0,Ivar Giaever,Norway,1929.0,44.0,0.0,General Electric Company,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1973,"""for his theoretical predictions of the properties of a supercurrent through a tunnel barrier, in particular those phenomena which are generally known as the Josephson effects""",99,0,Brian David Josephson,United Kingdom,1940.0,33.0,0.0,University of Cambridge,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1974,"""for his fundamental achievements, both theoretical and experimental, in the physical chemistry of the macromolecules""",246,0,Paul J. Flory,United States of America,1910.0,64.0,0.0,Stanford University,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1974,"""for their pioneering work in the theory of money and economic fluctuations and for their penetrating analysis of the interdependence of economic, social and institutional phenomena""",684,0,Gunnar Myrdal,Sweden,1898.0,76.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1974,"""for their pioneering work in the theory of money and economic fluctuations and for their penetrating analysis of the interdependence of economic, social and institutional phenomena""",685,0,Friedrich August von Hayek,Austria,1899.0,75.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1974,"""for a narrative art, far-seeing in lands and ages, in the service of freedom""",649,0,Eyvind Johnson,Sweden,1900.0,74.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1974,"""for writings that catch the dewdrop and reflect the cosmos""",650,0,Harry Martinson,Sweden,1904.0,70.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1974,"""for their discoveries concerning the structural and functional organization of the cell""",403,0,Albert Claude,Belgium,1898.0,76.0,0.0,Université Catholique de Louvain,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1974,"""for their discoveries concerning the structural and functional organization of the cell""",404,0,Christian de Duve,United Kingdom,1917.0,57.0,0.0,Rockefeller University,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1974,"""for their discoveries concerning the structural and functional organization of the cell""",405,0,George E. Palade,Romania,1912.0,62.0,0.0,"Yale University, School of Medicine",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1974,,532,0,Seán MacBride,France,1904.0,70.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1974,,533,0,Eisaku Sato,Japan,1901.0,73.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1974,"""for their pioneering research in radio astrophysics: Ryle for his observations and inventions, in particular of the aperture synthesis technique, and Hewish for his decisive role in the discovery of pulsars""",100,0,Sir Martin Ryle,United Kingdom,1918.0,56.0,0.0,University of Cambridge,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1974,"""for their pioneering research in radio astrophysics: Ryle for his observations and inventions, in particular of the aperture synthesis technique, and Hewish for his decisive role in the discovery of pulsars""",101,0,Antony Hewish,United Kingdom,1924.0,50.0,0.0,University of Cambridge,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1975,"""for his work on the stereochemistry of enzyme-catalyzed reactions""",247,0,John Warcup Cornforth,Australia,1917.0,58.0,0.0,University of Sussex,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1975,"""for his research into the stereochemistry of organic molecules and reactions""",248,0,Vladimir Prelog,Austria-Hungary (Bosnia and Herzegovina),1906.0,69.0,0.0,Eidgenössische Technische Hochschule (Swiss Federal Institute of Technology),1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1975,"""for their contributions to the theory of optimum allocation of resources""",686,0,Leonid Vitaliyevich Kantorovich,Russian Empire (Russia),1912.0,63.0,0.0,Academy of Sciences,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
